Business Unit,PH1,PH2,Item Code,Item Description,Sales Channel,Stat Forecast,Actual Amount,Date
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,33577.0,2024-08-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,58486.0,2024-04-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,119497.0,2023-05-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,96330.0,2022-01-01
BU1,Category 2,Category 2D,341934,Item UDH,Channel_X,,219395.0,2023-04-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,86407.0,2025-10-01
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,,156024.0,2023-07-01
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,,108871.0,2025-06-01
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,,4406.0,2024-01-01
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,,6739.0,2023-10-01
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,,5443.0,2023-05-01
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,15538.0,2022-08-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,209.0,2023-10-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,76680.0,2023-06-01
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,,6394.0,2022-03-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,476.0,2025-08-01
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,19727.0,2023-05-01
BU1,Category 2,Category 2D,341934,Item UDH,Channel_X,,349376.0,2024-03-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,96.0,2022-09-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,86988.0,2022-06-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,207143.0,2024-06-01
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,,100437.0,2024-08-01
BU1,Category 2,Category 2D,341934,Item UDH,Channel_X,,306388.0,2023-07-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,89182.0,2022-07-01
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,19355.0,2024-04-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,144674.0,2022-09-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,67562.0,2023-11-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,45.0,2022-06-01
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,,4406.0,2022-05-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,240.0,2022-10-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,172724.0,2022-11-01
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,20492.0,2024-01-01
BU1,Category 2,Category 2D,341934,Item UDH,Channel_X,,235648.0,2024-01-01
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,,3888.0,2024-10-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,110703.0,2023-11-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,570.0,2024-03-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,102305.0,2022-12-01
BU1,Category 2,Category 2D,341934,Item UDH,Channel_X,,297783.0,2022-09-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,267.0,2024-11-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,103186.0,2024-02-01
BU1,Category 2,Category 2D,341934,Item UDH,Channel_X,,171577.0,2024-10-01
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,,131744.0,2023-06-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,450.0,2024-04-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,124744.0,2024-12-01
BU1,Category 2,Category 2D,341934,Item UDH,Channel_X,,223363.0,2024-04-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,186464.0,2023-12-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,67692.0,2024-05-01
BU1,Category 2,Category 2D,341934,Item UDH,Channel_X,,192321.0,2023-11-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,172837.0,2025-07-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,215207.0,2022-03-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,4896.0,2023-09-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,150600.0,2025-09-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,364.0,2024-12-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,263554.0,2023-03-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,192.0,2023-01-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,104969.0,2024-03-01
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,16198.0,2022-06-01
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,,99761.0,2023-04-01
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,16091.0,2024-11-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,136148.0,2022-04-01
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,,4925.0,2022-07-01
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,25658.0,2025-06-01
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,,72580.0,2024-11-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,93103.0,2025-07-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,138549.0,2025-08-01
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,16294.0,2024-09-01
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,29685.0,2023-06-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,201944.0,2022-08-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,77818.0,2023-12-01
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,,124687.0,2022-09-01
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,,127875.0,2022-12-01
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,,89463.0,2022-05-01
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,,118733.0,2023-02-01
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,16608.0,2024-10-01
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,,4742.0,2024-12-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,101377.0,2022-05-01
BU1,Category 2,Category 2D,341934,Item UDH,Channel_X,,313667.0,2022-05-01
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,,5702.0,2023-08-01
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,,88981.0,2024-05-01
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,19671.0,2022-02-01
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,,9566.0,2023-03-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,83741.0,2022-08-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,814.0,2023-12-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,231653.0,2022-01-01
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,15332.0,2022-05-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,48.0,2025-10-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,187218.0,2023-07-01
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,,6134.0,2024-06-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,99943.0,2024-05-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,843.0,2023-06-01
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,19661.0,2024-02-01
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,,1026.0,2025-10-01
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,,4503.0,2022-12-01
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,,157302.0,2024-03-01
BU1,Category 2,Category 2D,832826,Item KGN,Channel_X,,14606.0,2023-09-01
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,,1368.0,2022-04-01
BU1,Category 2,Category 2D,341934,Item UDH,Channel_X,,263444.0,2022-10-01
BU1,Category 2,Category 2D,341934,Item UDH,Channel_X,,254476.0,2022-04-01
BU1,Category 2,Category 2D,341934,Item UDH,Channel_X,,350271.0,2025-06-01
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,,34498.0,2023-04-01
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,,106150.0,2024-01-01
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,,3227.0,2024-05-01
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,,108392.0,2024-04-01
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,,119989.0,2022-08-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,23561.0,,2027-03-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,23479.0,,2026-03-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,23427.0,,2025-03-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,23174.0,,2026-05-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,23110.0,,2028-09-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,23110.0,,2027-09-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,23089.0,,2028-06-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,23089.0,,2027-06-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,23073.0,,2026-09-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,23011.0,,2026-06-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,22484.0,,2027-12-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,22431.0,,2026-12-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,22406.0,,2025-12-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,19278.0,,2025-04-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18623.0,,2027-07-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18623.0,,2028-07-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18604.0,,2027-08-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18604.0,,2028-08-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18569.0,,2026-08-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18566.0,,2026-07-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18533.0,,2025-05-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18464.0,,2027-10-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18464.0,,2028-10-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18444.0,,2027-11-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18429.0,,2026-10-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18412.0,,2026-11-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18385.0,,2025-11-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18308.0,,2026-04-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,18106.0,,2027-04-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,17371.0,,2027-01-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,17332.0,,2025-02-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,17312.0,,2027-02-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,17293.0,,2026-01-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,17279.0,,2025-01-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,17248.0,,2026-02-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,14367.0,,2027-05-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,,22426.0,2024-12-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,,37093.0,2024-03-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,,21620.0,2024-01-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,,7462.0,2025-08-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,,32517.0,2024-04-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,,13649.0,2025-10-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,,17482.0,2025-09-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,,11433.0,2025-07-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,,11471.0,2025-06-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,,16091.0,2024-02-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,,864.0,2024-11-01
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,,6947.0,2024-05-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,1060.0,,2026-06-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,1060.0,,2028-06-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,1060.0,,2027-06-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,688.0,,2027-08-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,688.0,,2028-08-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,688.0,,2026-08-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,559.0,,2027-03-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,559.0,,2026-03-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,559.0,,2025-03-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,508.0,,2028-09-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,508.0,,2027-09-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,508.0,,2026-09-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,425.0,,2025-12-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,425.0,,2027-12-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,425.0,,2026-12-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,383.0,,2026-01-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,383.0,,2025-01-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,383.0,,2027-01-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,332.0,,2027-02-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,332.0,,2026-02-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,332.0,,2025-02-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,253.0,,2025-11-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,253.0,,2027-11-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,253.0,,2026-11-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,250.0,,2026-05-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,174.0,,2027-05-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,174.0,,2025-05-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,133.0,,2025-04-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,133.0,,2026-04-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,133.0,,2027-04-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,2.0,,2027-07-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,2.0,,2026-07-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,2.0,,2028-07-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,907.0,2024-08-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,302.0,2024-02-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,302.0,2023-03-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,227.0,2024-11-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,,2025-08-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,680.0,2024-06-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,,2026-10-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,550.0,2023-05-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,756.0,2023-01-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,499.0,2025-07-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,378.0,2024-09-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,745.0,2025-06-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,,2028-10-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,378.0,2024-01-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,454.0,2025-09-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,605.0,2024-12-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,,2024-07-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,76.0,2024-10-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,620.0,2024-03-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,227.0,2023-02-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,,2027-10-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,76.0,2025-10-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,76.0,2024-04-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,420.0,2024-05-01
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,,,2023-04-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,216069.0,,2025-03-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,210605.0,,2026-03-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,205878.0,,2027-03-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,205864.0,,2026-06-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,199914.0,,2027-06-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,196353.0,,2028-06-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,179949.0,,2026-09-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,173661.0,,2026-07-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,173533.0,,2027-09-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,171326.0,,2028-09-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,168699.0,,2027-07-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,168388.0,,2025-02-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,166282.0,,2028-07-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,165600.0,,2026-08-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,163294.0,,2026-02-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,160890.0,,2027-08-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,159071.0,,2025-12-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,158756.0,,2028-08-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,158257.0,,2027-02-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,152915.0,,2026-12-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,149711.0,,2025-01-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,147742.0,,2027-12-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,144646.0,,2026-01-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,139580.0,,2027-01-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,120517.0,,2026-05-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,111473.0,,2025-05-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,110335.0,,2026-10-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,108602.0,,2027-05-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,106947.0,,2028-10-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,106947.0,,2027-10-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,105460.0,,2025-04-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,100717.0,,2026-04-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,97090.0,,2027-04-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,85901.0,,2026-06-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,81667.0,,2025-03-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,80687.0,,2027-06-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,80677.0,,2028-06-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,79138.0,,2025-11-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,77616.0,,2025-02-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,76684.0,,2026-03-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,75274.0,,2026-11-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,74390.0,,2027-03-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,73882.0,,2026-02-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,71637.0,,2027-02-01
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,71355.0,,2027-11-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,71096.0,,2026-09-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,68585.0,,2028-09-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,68585.0,,2027-09-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,68494.0,,2026-09-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,67299.0,,2026-05-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,66949.0,,2026-07-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,66289.0,,2027-09-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,65190.0,,2025-03-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,65097.0,,2026-03-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,64959.0,,2026-08-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,64370.0,,2027-03-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,64246.0,,2027-12-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,63974.0,,2025-12-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,63214.0,,2026-12-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,63044.0,,2028-07-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,62643.0,,2027-07-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,61884.0,,2025-01-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,61497.0,,2027-08-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,60810.0,,2025-04-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,60641.0,,2026-10-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,60594.0,,2025-05-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,59776.0,,2028-08-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,58882.0,,2025-12-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,58178.0,,2026-04-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,57678.0,,2027-07-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,57507.0,,2026-01-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,57376.0,,2027-05-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,57161.0,,2027-10-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,57161.0,,2028-10-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,57029.0,,2028-07-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,56881.0,,2027-04-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,55472.0,,2027-01-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,55066.0,,2027-06-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,54523.0,,2026-07-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,53883.0,,2025-02-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,53583.0,,2026-02-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,53464.0,,2027-02-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,53078.0,,2026-12-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,51967.0,,2028-06-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,51654.0,,2025-11-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,51436.0,,2026-06-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,50537.0,,2027-12-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,50437.0,,2026-08-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,50250.0,,2026-01-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,50225.0,,2027-01-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,50198.0,,2025-01-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,49783.0,,2026-05-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,49414.0,,2025-04-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,49410.0,,2027-04-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,49229.0,,2026-04-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,48814.0,,2027-11-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,48689.0,,2027-08-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,48689.0,,2028-08-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,48332.0,,2025-11-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,48250.0,,2026-11-01
BU1,Category 3,Category 3A,273549,Item NID,Channel_X,47745.0,,2025-03-01
BU1,Category 3,Category 3A,273549,Item NID,Channel_X,46834.0,,2026-03-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,46797.0,,2026-11-01
BU1,Category 3,Category 3A,273549,Item NID,Channel_X,46354.0,,2027-03-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,44201.0,,2026-10-01
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,44064.0,,2027-11-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,42664.0,,2027-10-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,42664.0,,2028-10-01
BU1,Category 3,Category 3A,273549,Item NID,Channel_X,38314.0,,2025-01-01
BU1,Category 3,Category 3A,273549,Item NID,Channel_X,37576.0,,2026-01-01
BU1,Category 3,Category 3A,273549,Item NID,Channel_X,37436.0,,2025-02-01
BU1,Category 3,Category 3A,273549,Item NID,Channel_X,36618.0,,2026-02-01
BU1,Category 3,Category 3A,273549,Item NID,Channel_X,36547.0,,2027-01-01
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,35880.0,,2025-05-01
BU1,Category 3,Category 3A,273549,Item NID,Channel_X,35830.0,,2027-02-01
